1862
2,475
2,475
2,475
3,475
4,476
6,476
9,476
9,476
9,476
9,476
12,477
12,477
13,478
13,478
14,479
16,479
18,479
18,479
20,479
20,479
20,479
20,479
25,479
25,479
25,479
26,479
26,479
27,479
27,479
29,479
31,478
31,478
31,478
35,478
35,478
37,478
37,478
38,478
39,477
40,476
40,476
40,476
40,476
40,476
45,476
49,478
50,482
50,483
53,487
54,492
54,492
54,492
54,492
54,492
54,492
54,492
54,492
54,492
54,492
54,492
54,492
54,492
54,492
62,491
63,490
63,490
63,490
63,490
63,490
63,490
64,489
67,489
74,487
75,486
77,485
77,485
77,485
78,485
78,485
78,485
79,485
83,485
87,483
89,483
89,483
94,482
95,481
95,481
95,481
95,481
95,481
96,481
96,481
96,481
98,480
102,478
102,478
102,478
103,478
104,477
104,477
105,477
105,477
105,477
105,477
105,477
106,477
108,477
108,477
113,477
114,477
116,477
118,477
122,477
122,477
123,477
124,477
124,477
125,477
125,477
127,477
127,477
129,477
129,477
132,477
132,477
132,477
133,477
133,477
134,477
134,477
135,478
136,479
136,479
136,479
136,479
136,479
136,479
140,479
146,476
154,472
155,471
158,470
158,470
158,470
161,470
161,470
161,470
162,470
162,470
163,470
163,470
164,470
164,470
164,470
166,470
168,469
171,468
171,468
171,468
171,468
171,468
176,466
181,466
183,466
185,465
185,465
186,465
186,465
186,465
187,466
187,466
190,468
192,468
194,468
194,468
195,468
198,468
198,468
199,468
201,468
201,468
201,468
201,468
201,468
202,468
204,468
205,468
205,468
209,468
209,468
209,468
210,468
212,468
213,468
213,468
214,468
215,468
215,468
215,468
215,468
215,468
215,468
215,468
220,468
221,468
221,468
221,468
221,468
221,468
221,468
221,468
221,468
221,468
222,468
222,468
222,468
222,468
222,468
222,468
224,468
224,468
228,468
230,468
230,468
231,468
231,468
231,468
232,468
232,468
232,468
233,468
233,468
235,468
238,468
240,468
240,468
240,468
241,468
241,468
241,468
241,468
241,468
241,468
242,468
243,468
244,468
244,468
245,468
245,468
248,468
248,468
250,468
251,468
251,468
251,468
251,468
251,468
251,468
252,468
252,468
253,468
253,468
256,470
256,470
257,470
259,470
260,470
260,470
260,470
260,470
260,470
260,470
260,470
260,470
267,471
268,471
269,471
269,471
269,471
270,471
270,471
271,471
272,471
273,471
274,471
277,471
277,471
278,471
281,471
282,471
284,471
287,471
287,471
287,471
288,471
288,471
290,471
292,471
294,471
294,471
294,471
294,471
294,471
294,471
294,471
294,471
294,471
294,471
294,471
294,471
294,471
294,471
296,471
297,471
297,471
297,471
298,471
299,471
299,471
300,471
300,471
300,471
303,471
304,471
304,471
306,471
311,471
318,471
323,471
323,471
323,471
323,471
323,471
323,471
323,471
326,471
326,471
326,471
326,471
327,472
329,473
329,473
331,473
338,478
346,481
349,482
349,482
349,482
349,482
349,482
351,482
353,482
353,482
353,482
353,482
356,482
357,482
358,482
358,482
358,482
358,482
358,482
364,481
365,481
366,480
366,480
366,480
366,480
366,480
366,480
366,480
366,480
367,480
370,478
370,478
371,477
374,476
374,476
374,476
375,475
376,474
376,474
378,473
378,473
380,473
383,473
383,473
383,473
383,473
383,473
383,473
383,473
384,473
386,473
386,473
388,473
388,473
389,473
390,473
393,473
394,473
396,473
400,473
403,473
403,473
403,473
404,473
404,473
404,473
404,473
404,473
405,473
407,473
407,473
408,473
410,473
413,473
413,473
413,473
413,473
414,473
415,473
421,471
422,471
425,470
426,470
429,469
429,469
429,469
429,469
429,469
429,469
430,469
431,468
432,467
438,465
438,465
443,463
443,463
445,462
448,460
448,458
448,457
448,456
445,454
444,453
441,452
440,451
440,451
440,451
440,451
440,451
440,450
440,450
440,448
440,444
440,443
440,442
440,440
440,438
440,436
440,436
440,436
440,436
440,436
440,436
440,436
440,436
440,436
440,434
440,433
440,433
440,433
440,432
440,431
440,430
440,430
440,429
440,428
440,428
440,428
440,428
440,428
440,426
440,423
440,423
440,420
440,417
440,411
440,406
440,405
440,405
440,405
440,405
440,404
440,404
440,403
440,403
440,401
440,401
440,400
440,400
440,400
441,400
441,399
441,399
441,399
441,398
441,398
438,395
438,395
438,395
436,393
436,388
436,387
436,387
438,385
438,385
438,385
439,383
439,383
439,383
440,377
440,377
440,376
440,372
440,371
440,369
441,369
441,369
441,368
441,367
441,366
442,365
442,361
443,359
444,359
444,359
444,359
444,359
444,359
444,359
442,357
441,357
440,355
439,352
439,352
439,352
438,349
438,348
438,348
438,345
438,345
438,344
438,341
439,340
439,339
441,338
441,337
441,335
442,335
442,335
442,335
442,334
442,329
442,328
442,328
442,328
442,326
442,325
442,323
442,323
443,321
444,319
446,317
446,315
448,312
448,312
448,312
448,312
450,312
451,311
452,309
452,309
452,309
452,309
452,309
452,309
453,308
453,308
453,308
454,305
454,305
457,302
457,301
459,299
459,298
460,297
460,296
462,295
462,295
462,295
462,295
462,295
462,295
462,295
462,295
462,292
464,291
464,291
464,291
464,291
464,291
464,291
464,291
465,289
465,289
466,288
467,288
468,287
469,286
471,284
471,284
472,283
472,283
474,281
474,281
476,277
476,277
476,277
477,276
478,275
478,275
478,275
481,275
485,276
487,276
489,277
489,277
490,277
491,277
494,277
496,277
499,277
502,277
502,277
502,277
502,277
502,277
502,277
502,277
502,277
502,277
502,277
502,277
505,276
505,276
506,275
510,273
510,273
510,273
510,273
513,273
513,273
514,273
514,273
515,273
515,273
515,273
515,273
516,273
517,272
518,271
518,271
519,271
519,271
523,271
524,271
524,271
527,272
528,273
528,273
530,274
534,275
535,275
535,275
536,275
537,275
539,275
545,275
554,273
