1951
30,501
30,501
30,501
30,501
30,501
30,500
30,500
32,500
32,500
34,501
35,501
35,501
36,504
37,505
37,505
37,505
37,505
37,505
39,505
41,504
41,504
41,504
41,504
43,504
43,504
44,504
44,504
44,504
44,504
44,504
44,504
44,504
45,504
45,504
45,504
45,504
45,504
45,504
45,504
45,504
45,504
45,504
45,504
45,504
45,504
45,504
46,504
47,503
47,503
54,503
60,503
60,503
63,505
64,506
64,506
64,506
64,506
64,506
64,506
64,506
65,506
77,506
78,506
78,506
78,506
78,506
78,506
78,506
78,506
78,506
79,506
91,506
91,506
91,506
91,506
91,506
91,506
91,506
91,506
91,506
91,506
94,506
97,507
99,507
100,507
101,507
102,507
102,507
103,507
108,507
115,507
115,507
115,507
115,507
115,507
116,506
119,505
122,503
122,503
124,501
124,501
124,501
124,501
125,500
125,500
126,499
127,498
128,497
128,497
128,497
128,497
128,497
128,496
129,495
129,495
129,494
129,494
129,491
129,489
129,488
129,486
129,485
129,485
129,485
129,485
129,485
129,485
129,485
129,485
129,485
129,484
129,483
129,482
132,477
132,476
132,476
133,475
133,474
133,473
134,473
134,470
136,468
137,467
137,463
137,463
137,463
137,463
137,462
137,461
137,461
137,461
137,461
137,459
137,458
137,456
136,455
136,455
136,455
136,455
136,453
136,453
136,453
134,450
134,450
133,449
133,449
133,449
132,446
132,446
132,445
132,444
132,444
132,444
132,443
132,443
132,442
132,440
132,440
132,438
133,437
133,436
134,435
135,431
135,431
135,431
135,431
136,430
136,430
138,427
138,427
138,427
139,426
139,426
140,425
140,425
140,425
140,425
140,425
141,418
141,417
142,415
142,412
142,410
142,410
142,408
142,408
142,408
142,404
142,404
142,404
142,404
142,404
142,404
142,404
142,403
142,403
142,403
142,398
141,395
141,395
140,391
140,391
140,391
140,389
140,388
139,386
139,383
139,383
139,378
138,375
138,375
138,375
138,375
137,374
137,374
137,371
137,368
134,367
134,367
134,364
134,361
134,359
134,353
134,351
134,351
134,351
134,351
134,351
134,351
134,351
134,351
134,351
134,351
134,351
134,348
134,346
134,346
135,342
136,337
136,336
136,335
136,334
137,332
137,332
137,332
138,331
139,327
139,327
139,326
140,326
140,326
140,325
140,324
140,323
140,323
140,323
140,320
140,317
140,317
140,317
140,317
140,317
139,316
139,316
138,313
138,313
137,310
137,310
137,310
134,310
133,309
133,309
133,309
132,305
132,305
132,303
132,296
132,295
132,295
132,294
132,294
132,292
132,288
132,288
132,286
133,285
133,285
133,284
134,284
134,284
134,284
136,282
136,282
137,280
137,279
137,279
137,274
137,272
138,269
138,266
138,266
138,266
138,266
138,263
139,263
139,263
139,259
140,257
140,257
140,254
140,252
140,250
141,249
141,249
141,249
142,248
142,248
142,248
142,247
142,247
142,247
142,244
142,240
142,237
141,235
140,232
140,231
139,230
139,230
139,230
139,230
139,230
139,230
139,230
139,230
139,230
139,230
139,230
139,228
139,223
139,220
139,220
139,220
139,219
139,218
139,216
138,208
138,207
138,204
138,204
138,204
138,204
138,204
138,204
138,204
138,204
138,200
138,198
138,198
137,196
137,194
137,194
137,194
137,194
137,194
137,193
137,193
